job-id,job-title,job-listing-date,job-url,job-location-state,job-location-city,job-location-area,job-location-suburb,job-advertiser,job-advertiser-email,job-advertiser-phone,job-classification,job-sub-classification,job-citizenship-required
51452393,Azure Cloud Engineer,2021-02-04 00:07:37,https://www.seek.com.au/job/51452393,Australian Capital Territory,ACT,,canberra,Peoplebank,,Yes,Information & Communication Technology,Other,Yes
51448666,AWS Cloud Engineer,2021-02-03 07:15:30,https://www.seek.com.au/job/51448666,Victoria,Melbourne,,,Robert Half,,Yes,Information & Communication Technology,Engineering - Network,
51448152,Azure Cloud Engineer,2021-02-03 06:25:08,https://www.seek.com.au/job/51448152,Victoria,Melbourne,,,Clicks IT Recruitment,,Yes,Information & Communication Technology,Engineering - Software,Yes
51447909,Azure Cloud Engineer x 3,2021-02-03 06:04:26,https://www.seek.com.au/job/51447909,New South Wales,Sydney,Parramatta & Western Suburbs,,PATH4 Group,Yes,Yes,Information & Communication Technology,Developers/Programmers,Yes
51445023,Sr. Cloud Engineer - AWS,2021-02-03 03:17:06,https://www.seek.com.au/job/51445023,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,AC3,,Yes,Information & Communication Technology,Engineering - Software,
51444305,Azure Cloud Engineer,2021-02-03 02:35:00,https://www.seek.com.au/job/51444305,Australian Capital Territory,ACT,,,Paxus,,Yes,Information & Communication Technology,Engineering - Software,
51443496,Senior Systems Engineer,2021-02-03 01:45:42,https://www.seek.com.au/job/51443496,Queensland,Brisbane,,,Blackroc,Yes,Yes,Information & Communication Technology,Engineering - Software,
51441257,Azure Cloud Engineer,2021-02-02 23:31:38,https://www.seek.com.au/job/51441257,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,PATH4 Group,Yes,Yes,Information & Communication Technology,Engineering - Network,Yes
51437521,Cloud Engineer,2021-02-02 06:28:08,https://www.seek.com.au/job/51437521,New South Wales,Sydney,North West & Hills District,bellavista,intelliWORX,,,Information & Communication Technology,Engineering - Software,Yes
51435656,Cloud Engineer,2021-02-02 04:31:36,https://www.seek.com.au/job/51435656,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Eagna Consulting,,Yes,Information & Communication Technology,Engineering - Software,
51434368,Senior Public Cloud Engineer,2021-02-02 03:21:56,https://www.seek.com.au/job/51434368,Victoria,Melbourne,CBD & Inner Suburbs,docklands,NEC,,,Information & Communication Technology,Architects,
51432092,Cloud Engineer - Long contract,2021-02-02 01:16:12,https://www.seek.com.au/job/51432092,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Charterhouse,,,Information & Communication Technology,Engineering - Software,
51426388,Cloud Engineer - MS Azure,2021-02-01 06:01:05,https://www.seek.com.au/job/51426388,Queensland,Brisbane,CBD & Inner Suburbs,brisbane,The Citadel Group,Yes,,Information & Communication Technology,Engineering - Software,
51426104,Senior Security Analyst,2021-02-01 05:44:34,https://www.seek.com.au/job/51426104,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Halcyon Knights,Yes,Yes,Information & Communication Technology,Security,
51424631,Microsoft Cloud Engineer,2021-02-01 04:27:55,https://www.seek.com.au/job/51424631,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Servcorp,,,Information & Communication Technology,Networks & Systems Administration,
51423254,Azure Cloud Engineer,2021-02-01 03:08:59,https://www.seek.com.au/job/51423254,Queensland,Brisbane,,,Frank Recruitment Group Pty Ltd,Yes,Yes,Information & Communication Technology,Engineering - Software,
51420375,Cloud Engineer,2021-02-01 00:10:33,https://www.seek.com.au/job/51420375,Australian Capital Territory,ACT,,canberra,Data Refactory,,,Information & Communication Technology,Engineering - Software,Yes
51414182,Project Management | Business Analysis | Software Development | Testing,2021-01-29 06:59:41,https://www.seek.com.au/job/51414182,Australian Capital Territory,ACT,,canberra,3T Consulting and Services,Yes,,Information & Communication Technology,Business/Systems Analysts,Yes
51412969,Cloud Engineer - AWS,2021-01-29 05:40:17,https://www.seek.com.au/job/51412969,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Mars Recruitment,,,Information & Communication Technology,Engineering - Software,
51411742,Cloud Engineer,2021-01-29 04:36:03,https://www.seek.com.au/job/51411742,Queensland,Brisbane,,brisbane,Halcyon Knights,Yes,,Information & Communication Technology,Engineering - Hardware,
51408924,Data / Cloud Engineer,2021-01-29 02:00:57,https://www.seek.com.au/job/51408924,Queensland,Brisbane,CBD & Inner Suburbs,brisbane,Verify Consulting,Yes,,Information & Communication Technology,Database Development & Administration,
51408136,Senior AWS Cloud Engineer,2021-01-29 01:15:29,https://www.seek.com.au/job/51408136,Australian Capital Territory,ACT,,,Calleo,Yes,Yes,Information & Communication Technology,Engineering - Software,Yes
51407946,AWS Cloud Engineer,2021-01-29 01:04:32,https://www.seek.com.au/job/51407946,Australian Capital Territory,ACT,,,Modis,Yes,Yes,Information & Communication Technology,Other,Yes
51407313,Senior AWS Cloud Engineer,2021-01-29 00:29:48,https://www.seek.com.au/job/51407313,Australian Capital Territory,ACT,,canberra,Exclaim IT,,,Information & Communication Technology,Engineering - Network,Yes
51406805,Senior AWS Cloud Engineer,2021-01-28 23:56:40,https://www.seek.com.au/job/51406805,Australian Capital Territory,ACT,,,Infinite Consulting,,Yes,Information & Communication Technology,Other,Yes
51406603,Senior AWS Cloud Engineer,2021-01-28 23:42:37,https://www.seek.com.au/job/51406603,Australian Capital Territory,ACT,,canberra,resource23,,,Information & Communication Technology,Networks & Systems Administration,Yes
51406569,Senior AWS Cloud Engineer,2021-01-28 23:40:05,https://www.seek.com.au/job/51406569,Australian Capital Territory,ACT,,,GMT People,,Yes,Information & Communication Technology,Engineering - Software,Yes
51406366,Senior AWS Cloud Engineer,2021-01-28 23:25:30,https://www.seek.com.au/job/51406366,Australian Capital Territory,ACT,,barton,Recruitment Hive,,Yes,Information & Communication Technology,Architects,Yes
51397529,Azure Cloud Engineer,2021-01-28 01:00:11,https://www.seek.com.au/job/51397529,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Talent International,,Yes,Information & Communication Technology,Networks & Systems Administration,
51397513,AWS Cloud Engineer,2021-01-28 00:59:42,https://www.seek.com.au/job/51397513,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,ResMed,,,Information & Communication Technology,Engineering - Software,
51388583,AWS Cloud Engineer,2021-01-27 02:01:01,https://www.seek.com.au/job/51388583,New South Wales,Sydney,,,Rubix Solutions,,,Information & Communication Technology,Engineering - Network,
51386974,Cloud Engineer,2021-01-27 00:16:00,https://www.seek.com.au/job/51386974,Victoria,Melbourne,CBD & Inner Suburbs,portmelbourne,Pink Pineapple Consulting,,,Information & Communication Technology,Engineering - Software,
51380269,Systems & Cloud Engineer,2021-01-25 05:15:47,https://www.seek.com.au/job/51380269,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,FourQuarters Recruitment,,Yes,Information & Communication Technology,Networks & Systems Administration,
51379989,Cloud Engineer,2021-01-25 04:51:48,https://www.seek.com.au/job/51379989,South Australia,Adelaide,,,Data Action,,,Information & Communication Technology,Developers/Programmers,Yes
51372176,Edge Cloud Engineer (VA and MLOPS),2021-01-22 09:35:13,https://www.seek.com.au/job/51372176,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Axiom Technologies Australia,Yes,,Information & Communication Technology,Networks & Systems Administration,
51370667,Cloud engineer - AWS,2021-01-22 06:10:49,https://www.seek.com.au/job/51370667,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Mars Recruitment,,,Information & Communication Technology,Engineering - Software,
51364836,AWS Cloud Engineer,2021-01-22 00:55:19,https://www.seek.com.au/job/51364836,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Opteon,,,Information & Communication Technology,Networks & Systems Administration,
51364223,VMware Cloud Engineer (VDI) - Brisbane - 12 month contract,2021-01-22 00:15:48,https://www.seek.com.au/job/51364223,Queensland,Brisbane,CBD & Inner Suburbs,brisbane,Allura Partners,,,Information & Communication Technology,Networks & Systems Administration,
51364160,AWS Cloud Engineer,2021-01-22 00:12:40,https://www.seek.com.au/job/51364160,New South Wales,Sydney,North Shore & Northern Beaches,,Bluefin Resources,,,Information & Communication Technology,Engineering - Software,
51363116,VMware Cloud Engineer (VDI) - Sydney - 12 month contract,2021-01-21 23:01:05,https://www.seek.com.au/job/51363116,New South Wales,Sydney,,,Allura Partners,,,Information & Communication Technology,Networks & Systems Administration,
51356298,Cloud Engineer - Cloud Infrastructure / AWS / Azure,2021-01-21 02:47:59,https://www.seek.com.au/job/51356298,Queensland,Brisbane,CBD & Inner Suburbs,brisbane,Cognizant,,,Information & Communication Technology,Engineering - Software,
51355040,Cloud Engineer,2021-01-21 01:28:03,https://www.seek.com.au/job/51355040,South Australia,Adelaide,,,Finite IT Recruitment,,Yes,Information & Communication Technology,Networks & Systems Administration,
51352220,Cloud Infrastructure Engineer - AWS,2021-01-20 22:20:21,https://www.seek.com.au/job/51352220,New South Wales,Sydney,,sydney,Davidson Recruitment,,Yes,Information & Communication Technology,Developers/Programmers,
51352115,AWS Cloud Engineer,2021-01-20 22:11:34,https://www.seek.com.au/job/51352115,New South Wales,Sydney,North Shore & Northern Beaches,,Enterprise IT Resources,,,Information & Communication Technology,Developers/Programmers,
51348838,Cloud Engineer,2021-01-20 05:30:51,https://www.seek.com.au/job/51348838,New South Wales,Sydney,North Shore & Northern Beaches,,Capstone Recruitment,Yes,,Information & Communication Technology,Engineering - Network,
51345100,Lead Cloud Engineer- AWS,2021-01-20 01:44:14,https://www.seek.com.au/job/51345100,Victoria,Melbourne,,,Milestone Information Technology,,Yes,Information & Communication Technology,Engineering - Network,
51341478,Junior / Mid Level Cloud Engineer,2021-01-19 22:00:42,https://www.seek.com.au/job/51341478,New South Wales,Sydney,,,Clarrow,,,Information & Communication Technology,Engineering - Software,
51336676,Mobile App Engineer,2021-01-19 04:32:50,https://www.seek.com.au/job/51336676,New South Wales,Sydney,Parramatta & Western Suburbs,rydalmere,Haneco Lighting Australia,,,Information & Communication Technology,Developers/Programmers,
51325179,Level 3 - Systems & Microsoft Cloud Engineer,2021-01-18 04:36:03,https://www.seek.com.au/job/51325179,New South Wales,Sydney,Parramatta & Western Suburbs,minchinbury,IT Integrity,,,Information & Communication Technology,Networks & Systems Administration,Yes
51324867,Level 2 - Systems & Microsoft Cloud Engineer,2021-01-18 04:20:35,https://www.seek.com.au/job/51324867,New South Wales,Sydney,Parramatta & Western Suburbs,minchinbury,IT Integrity,,,Information & Communication Technology,Networks & Systems Administration,Yes
51324784,Cloud Operations Engineer (Azure),2021-01-18 04:15:48,https://www.seek.com.au/job/51324784,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,StraightUp,,,Information & Communication Technology,Networks & Systems Administration,
51321087,Cloud Engineer (GCP),2021-01-18 00:51:31,https://www.seek.com.au/job/51321087,New South Wales,Sydney,,,Contino,,,Information & Communication Technology,Other,
51321014,Cloud Engineer (GCP),2021-01-18 00:47:31,https://www.seek.com.au/job/51321014,Victoria,Melbourne,,,Contino,,,Information & Communication Technology,Other,
51320537,Senior Systems Engineer (Service Provider - Cloud) - Moruya (NSW) Location,2021-01-18 00:21:34,https://www.seek.com.au/job/51320537,New South Wales,"Wollongong, Illawarra & South Coast",,moruya,Southern Phone Company,,,Information & Communication Technology,Networks & Systems Administration,
51318789,Cloud Engineer,2021-01-17 22:21:47,https://www.seek.com.au/job/51318789,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,The Recruitment Company,,,Information & Communication Technology,Architects,
51317913,Cloud Engineer,2021-01-17 20:45:39,https://www.seek.com.au/job/51317913,New South Wales,Sydney,,,Bluefin Resources,,,Information & Communication Technology,Engineering - Software,
51523870,Solutions Architect,2021-02-12 05:45:44,https://www.seek.com.au/job/51523870,Western Australia,Perth,"CBD, Inner & Western Suburbs",perth,ASG Group,,,Information & Communication Technology,Architects,
51519661,Cloud Architect,2021-02-12 01:54:07,https://www.seek.com.au/job/51519661,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Teachers Health Fund,,,Information & Communication Technology,Architects,
51497352,Cloud and Infrastructure Architect,2021-02-10 00:40:10,https://www.seek.com.au/job/51497352,Queensland,Brisbane,CBD & Inner Suburbs,brisbane,Halcyon Knights,Yes,Yes,Information & Communication Technology,Architects,
51493161,Cloud Architect( Azure/ .Net Background),2021-02-09 07:38:13,https://www.seek.com.au/job/51493161,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Civica,,,Information & Communication Technology,Engineering - Software,
51493138,Cloud Architect( Azure/ .Net Background),2021-02-09 07:35:17,https://www.seek.com.au/job/51493138,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Civica,,,Information & Communication Technology,Engineering - Software,
51490429,Cloud Architect( Azure/ .Net Background),2021-02-09 04:36:15,https://www.seek.com.au/job/51490429,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Civica,,,Information & Communication Technology,Architects,
51484567,Salesforce Marketing Cloud Architect,2021-02-08 22:50:39,https://www.seek.com.au/job/51484567,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Aware Group,,,Information & Communication Technology,Architects,
51477309,Cloud Architect,2021-02-08 02:08:13,https://www.seek.com.au/job/51477309,Australian Capital Territory,ACT,,,NTT,,Yes,Information & Communication Technology,Architects,
